# Tiempo (s) 	 Tensión CH1 (V) 	 Tensión CH2 (V)
3.619999999999999900e-05	1.020000000000000107e+01	0.000000000000000000e+00
3.630000000000000143e-05	1.020000000000000107e+01	0.000000000000000000e+00
3.640000000000000386e-05	1.020000000000000107e+01	0.000000000000000000e+00
3.649999999999999274e-05	1.020000000000000107e+01	0.000000000000000000e+00
3.659999999999999517e-05	1.020000000000000107e+01	0.000000000000000000e+00
3.669999999999999760e-05	1.000000000000000000e+01	0.000000000000000000e+00
3.680000000000000003e-05	1.020000000000000107e+01	0.000000000000000000e+00
3.690000000000000246e-05	1.020000000000000107e+01	0.000000000000000000e+00
3.700000000000000489e-05	1.000000000000000000e+01	-4.000000000000000192e-04
3.709999999999999377e-05	1.020000000000000107e+01	-4.000000000000000192e-04
3.719999999999999620e-05	1.020000000000000107e+01	0.000000000000000000e+00
3.729999999999999863e-05	1.020000000000000107e+01	-4.000000000000000192e-04
3.740000000000000106e-05	1.020000000000000107e+01	0.000000000000000000e+00
3.750000000000000349e-05	1.000000000000000000e+01	-4.000000000000000192e-04
3.760000000000000592e-05	1.000000000000000000e+01	0.000000000000000000e+00
3.769999999999999480e-05	1.000000000000000000e+01	-8.000000000000000383e-04
3.779999999999999723e-05	9.800000000000000711e+00	-4.000000000000000192e-04
3.789999999999999966e-05	1.000000000000000000e+01	0.000000000000000000e+00
3.800000000000000209e-05	1.000000000000000000e+01	-4.000000000000000192e-04
3.810000000000000452e-05	1.000000000000000000e+01	-4.000000000000000192e-04
3.819999999999999340e-05	1.000000000000000000e+01	0.000000000000000000e+00
3.829999999999999583e-05	1.020000000000000107e+01	-4.000000000000000192e-04
3.839999999999999826e-05	1.000000000000000000e+01	-4.000000000000000192e-04
3.850000000000000069e-05	1.020000000000000107e+01	-8.000000000000000383e-04
3.860000000000000312e-05	1.000000000000000000e+01	-4.000000000000000192e-04
3.870000000000000555e-05	1.020000000000000107e+01	-4.000000000000000192e-04
3.879999999999999443e-05	1.020000000000000107e+01	-4.000000000000000192e-04
3.889999999999999686e-05	1.020000000000000107e+01	-4.000000000000000192e-04
3.899999999999999929e-05	1.020000000000000107e+01	0.000000000000000000e+00
3.910000000000000172e-05	1.020000000000000107e+01	-4.000000000000000192e-04
3.920000000000000416e-05	1.020000000000000107e+01	-4.000000000000000192e-04
3.929999999999999303e-05	1.020000000000000107e+01	-4.000000000000000192e-04
3.939999999999999546e-05	1.020000000000000107e+01	-8.000000000000000383e-04
3.949999999999999789e-05	1.020000000000000107e+01	-8.000000000000000383e-04
3.960000000000000033e-05	1.000000000000000000e+01	0.000000000000000000e+00
3.970000000000000276e-05	1.000000000000000000e+01	-1.200000000000000112e-03
3.980000000000000519e-05	1.020000000000000107e+01	0.000000000000000000e+00
3.989999999999999407e-05	1.000000000000000000e+01	-4.000000000000000192e-04
3.999999999999999650e-05	1.000000000000000000e+01	-8.000000000000000383e-04
4.009999999999999893e-05	1.000000000000000000e+01	-8.000000000000000383e-04
4.020000000000000136e-05	1.000000000000000000e+01	-8.000000000000000383e-04
4.030000000000000379e-05	1.000000000000000000e+01	-1.200000000000000112e-03
4.039999999999999267e-05	1.000000000000000000e+01	-8.000000000000000383e-04
4.049999999999999510e-05	1.000000000000000000e+01	-8.000000000000000383e-04
4.059999999999999753e-05	1.020000000000000107e+01	-8.000000000000000383e-04
4.069999999999999996e-05	1.000000000000000000e+01	-8.000000000000000383e-04
4.080000000000000239e-05	1.020000000000000107e+01	-8.000000000000000383e-04
4.090000000000000482e-05	1.020000000000000107e+01	-8.000000000000000383e-04
4.099999999999999370e-05	1.020000000000000107e+01	-8.000000000000000383e-04
4.109999999999999613e-05	1.000000000000000000e+01	-8.000000000000000383e-04
4.119999999999999856e-05	1.020000000000000107e+01	-4.000000000000000192e-04
4.130000000000000099e-05	1.020000000000000107e+01	-1.200000000000000112e-03
4.140000000000000342e-05	1.020000000000000107e+01	-8.000000000000000383e-04
4.150000000000000585e-05	1.020000000000000107e+01	-8.000000000000000383e-04
4.159999999999999473e-05	1.000000000000000000e+01	-8.000000000000000383e-04
4.169999999999999716e-05	1.020000000000000107e+01	-8.000000000000000383e-04
4.179999999999999959e-05	1.020000000000000107e+01	-8.000000000000000383e-04
4.190000000000000202e-05	1.020000000000000107e+01	-8.000000000000000383e-04
4.200000000000000445e-05	1.020000000000000107e+01	-8.000000000000000383e-04
4.209999999999999333e-05	1.020000000000000107e+01	-8.000000000000000383e-04
4.219999999999999576e-05	1.020000000000000107e+01	-1.200000000000000112e-03
4.229999999999999819e-05	1.020000000000000107e+01	-8.000000000000000383e-04
4.240000000000000062e-05	1.020000000000000107e+01	-4.000000000000000192e-04
4.250000000000000305e-05	1.000000000000000000e+01	-8.000000000000000383e-04
4.260000000000000548e-05	1.020000000000000107e+01	-4.000000000000000192e-04
4.269999999999999436e-05	1.000000000000000000e+01	-8.000000000000000383e-04
4.279999999999999679e-05	1.000000000000000000e+01	-1.200000000000000112e-03
4.289999999999999922e-05	1.000000000000000000e+01	-8.000000000000000383e-04
4.300000000000000165e-05	1.000000000000000000e+01	-4.000000000000000192e-04
4.310000000000000408e-05	1.000000000000000000e+01	4.000000000000000192e-04
4.319999999999999296e-05	1.020000000000000107e+01	-1.200000000000000112e-03
4.329999999999999539e-05	1.000000000000000000e+01	-8.000000000000000383e-04
4.339999999999999782e-05	1.020000000000000107e+01	-4.000000000000000192e-04
4.350000000000000026e-05	1.020000000000000107e+01	-1.200000000000000112e-03
4.360000000000000269e-05	1.020000000000000107e+01	-4.000000000000000192e-04
4.370000000000000512e-05	1.000000000000000000e+01	-4.000000000000000192e-04
4.379999999999999399e-05	1.020000000000000107e+01	-8.000000000000000383e-04
4.389999999999999643e-05	1.020000000000000107e+01	0.000000000000000000e+00
4.399999999999999886e-05	1.020000000000000107e+01	-4.000000000000000192e-04
4.410000000000000129e-05	1.020000000000000107e+01	0.000000000000000000e+00
4.420000000000000372e-05	1.020000000000000107e+01	-4.000000000000000192e-04
4.429999999999999260e-05	1.020000000000000107e+01	-4.000000000000000192e-04
4.439999999999999503e-05	1.020000000000000107e+01	-4.000000000000000192e-04
4.449999999999999746e-05	1.020000000000000107e+01	0.000000000000000000e+00
4.459999999999999989e-05	1.000000000000000000e+01	0.000000000000000000e+00
4.470000000000000232e-05	1.020000000000000107e+01	4.000000000000000192e-04
4.480000000000000475e-05	1.000000000000000000e+01	0.000000000000000000e+00
4.489999999999999363e-05	1.000000000000000000e+01	0.000000000000000000e+00
4.499999999999999606e-05	1.000000000000000000e+01	4.000000000000000192e-04
4.509999999999999849e-05	1.000000000000000000e+01	4.000000000000000192e-04
4.520000000000000092e-05	1.000000000000000000e+01	0.000000000000000000e+00
4.530000000000000335e-05	1.020000000000000107e+01	4.000000000000000192e-04
4.540000000000000578e-05	1.000000000000000000e+01	4.000000000000000192e-04
4.549999999999999466e-05	1.000000000000000000e+01	4.000000000000000192e-04
4.559999999999999709e-05	1.000000000000000000e+01	4.000000000000000192e-04
4.569999999999999952e-05	1.020000000000000107e+01	8.000000000000000383e-04
4.580000000000000195e-05	1.020000000000000107e+01	4.000000000000000192e-04
4.590000000000000438e-05	1.000000000000000000e+01	8.000000000000000383e-04
4.599999999999999326e-05	1.020000000000000107e+01	4.000000000000000192e-04
4.609999999999999569e-05	1.020000000000000107e+01	8.000000000000000383e-04
4.619999999999999812e-05	1.020000000000000107e+01	8.000000000000000383e-04
4.630000000000000055e-05	1.020000000000000107e+01	8.000000000000000383e-04
4.640000000000000298e-05	1.020000000000000107e+01	8.000000000000000383e-04
4.650000000000000541e-05	1.000000000000000000e+01	1.200000000000000112e-03
4.659999999999999429e-05	1.020000000000000107e+01	1.200000000000000112e-03
4.669999999999999672e-05	1.020000000000000107e+01	1.200000000000000112e-03
4.679999999999999915e-05	1.020000000000000107e+01	1.200000000000000112e-03
4.690000000000000158e-05	1.020000000000000107e+01	1.200000000000000112e-03
4.700000000000000401e-05	1.020000000000000107e+01	8.000000000000000383e-04
4.709999999999999289e-05	1.020000000000000107e+01	1.200000000000000112e-03
4.719999999999999532e-05	1.020000000000000107e+01	1.200000000000000112e-03
4.729999999999999775e-05	1.040000000000000036e+01	1.200000000000000112e-03
4.740000000000000018e-05	1.000000000000000000e+01	1.200000000000000112e-03
4.750000000000000262e-05	1.020000000000000107e+01	1.200000000000000112e-03
4.760000000000000505e-05	1.000000000000000000e+01	1.200000000000000112e-03
4.769999999999999392e-05	1.000000000000000000e+01	1.200000000000000112e-03
4.779999999999999635e-05	1.000000000000000000e+01	1.600000000000000077e-03
4.789999999999999879e-05	1.000000000000000000e+01	1.600000000000000077e-03
4.800000000000000122e-05	1.000000000000000000e+01	1.600000000000000077e-03
4.810000000000000365e-05	1.000000000000000000e+01	1.200000000000000112e-03
4.819999999999999252e-05	1.020000000000000107e+01	1.600000000000000077e-03
4.829999999999999496e-05	1.000000000000000000e+01	1.600000000000000077e-03
4.839999999999999739e-05	1.020000000000000107e+01	1.600000000000000077e-03
4.849999999999999982e-05	1.020000000000000107e+01	1.600000000000000077e-03
4.860000000000000225e-05	1.020000000000000107e+01	1.600000000000000077e-03
4.870000000000000468e-05	1.020000000000000107e+01	1.600000000000000077e-03
4.879999999999999356e-05	1.020000000000000107e+01	1.600000000000000077e-03
4.889999999999999599e-05	1.020000000000000107e+01	1.600000000000000077e-03
4.899999999999999842e-05	1.020000000000000107e+01	1.600000000000000077e-03
4.910000000000000085e-05	1.020000000000000107e+01	1.600000000000000077e-03
4.920000000000000328e-05	1.020000000000000107e+01	1.600000000000000077e-03
4.929999999999999216e-05	1.020000000000000107e+01	1.600000000000000077e-03
4.939999999999999459e-05	1.020000000000000107e+01	1.600000000000000077e-03
4.949999999999999702e-05	1.000000000000000000e+01	1.200000000000000112e-03
4.959999999999999945e-05	1.000000000000000000e+01	1.600000000000000077e-03
4.970000000000000188e-05	1.000000000000000000e+01	1.600000000000000077e-03
4.980000000000000431e-05	1.000000000000000000e+01	1.600000000000000077e-03
4.989999999999999319e-05	1.000000000000000000e+01	1.200000000000000112e-03
4.999999999999999562e-05	1.020000000000000107e+01	1.600000000000000077e-03
5.009999999999999805e-05	1.020000000000000107e+01	1.600000000000000077e-03
5.020000000000000048e-05	1.000000000000000000e+01	1.600000000000000077e-03
5.030000000000000291e-05	1.000000000000000000e+01	1.200000000000000112e-03
5.040000000000000534e-05	1.000000000000000000e+01	1.200000000000000112e-03
5.049999999999999422e-05	1.020000000000000107e+01	1.200000000000000112e-03
5.059999999999999665e-05	1.000000000000000000e+01	1.600000000000000077e-03
5.069999999999999908e-05	1.020000000000000107e+01	1.600000000000000077e-03
5.080000000000000151e-05	1.020000000000000107e+01	1.600000000000000077e-03
5.090000000000000394e-05	1.020000000000000107e+01	1.200000000000000112e-03
5.099999999999999282e-05	1.020000000000000107e+01	1.200000000000000112e-03
5.109999999999999525e-05	1.000000000000000000e+01	1.200000000000000112e-03
5.119999999999999768e-05	1.020000000000000107e+01	1.200000000000000112e-03
5.130000000000000011e-05	1.020000000000000107e+01	1.200000000000000112e-03
5.140000000000000254e-05	1.020000000000000107e+01	1.200000000000000112e-03
5.150000000000000498e-05	1.020000000000000107e+01	8.000000000000000383e-04
5.159999999999999385e-05	1.000000000000000000e+01	1.200000000000000112e-03
5.169999999999999628e-05	1.020000000000000107e+01	8.000000000000000383e-04
5.179999999999999871e-05	1.020000000000000107e+01	8.000000000000000383e-04
5.190000000000000115e-05	1.020000000000000107e+01	8.000000000000000383e-04
5.200000000000000358e-05	1.000000000000000000e+01	8.000000000000000383e-04
5.209999999999999245e-05	1.020000000000000107e+01	1.200000000000000112e-03
5.219999999999999488e-05	1.020000000000000107e+01	4.000000000000000192e-04
5.229999999999999732e-05	1.000000000000000000e+01	4.000000000000000192e-04
5.239999999999999975e-05	1.000000000000000000e+01	4.000000000000000192e-04
5.250000000000000218e-05	1.020000000000000107e+01	4.000000000000000192e-04
5.260000000000000461e-05	1.000000000000000000e+01	4.000000000000000192e-04
5.269999999999999349e-05	1.000000000000000000e+01	0.000000000000000000e+00
5.279999999999999592e-05	1.000000000000000000e+01	4.000000000000000192e-04
5.289999999999999835e-05	1.000000000000000000e+01	0.000000000000000000e+00
5.300000000000000078e-05	1.000000000000000000e+01	4.000000000000000192e-04
5.310000000000000321e-05	1.020000000000000107e+01	0.000000000000000000e+00
5.319999999999999209e-05	1.000000000000000000e+01	4.000000000000000192e-04
5.329999999999999452e-05	1.000000000000000000e+01	0.000000000000000000e+00
5.339999999999999695e-05	1.020000000000000107e+01	0.000000000000000000e+00
5.349999999999999938e-05	1.020000000000000107e+01	0.000000000000000000e+00
5.360000000000000181e-05	1.020000000000000107e+01	-4.000000000000000192e-04
5.370000000000000424e-05	1.020000000000000107e+01	-4.000000000000000192e-04
5.379999999999999312e-05	1.020000000000000107e+01	-4.000000000000000192e-04
5.389999999999999555e-05	1.020000000000000107e+01	-1.200000000000000112e-03
5.399999999999999798e-05	1.020000000000000107e+01	-8.000000000000000383e-04
5.410000000000000041e-05	1.020000000000000107e+01	-8.000000000000000383e-04
5.420000000000000284e-05	1.020000000000000107e+01	-1.200000000000000112e-03
5.430000000000000527e-05	1.000000000000000000e+01	-8.000000000000000383e-04
5.439999999999999415e-05	1.020000000000000107e+01	-1.200000000000000112e-03
5.449999999999999658e-05	1.000000000000000000e+01	-1.200000000000000112e-03
5.459999999999999901e-05	1.020000000000000107e+01	-1.600000000000000077e-03
5.470000000000000144e-05	1.000000000000000000e+01	-1.600000000000000077e-03
5.480000000000000387e-05	1.000000000000000000e+01	-1.600000000000000077e-03
5.489999999999999275e-05	1.000000000000000000e+01	-2.000000000000000042e-03
5.499999999999999518e-05	1.000000000000000000e+01	-1.600000000000000077e-03
5.509999999999999761e-05	1.000000000000000000e+01	-2.000000000000000042e-03
5.520000000000000004e-05	1.000000000000000000e+01	-2.000000000000000042e-03
5.530000000000000247e-05	1.020000000000000107e+01	-2.400000000000000223e-03
5.540000000000000490e-05	1.000000000000000000e+01	-2.400000000000000223e-03
5.549999999999999378e-05	1.000000000000000000e+01	-2.400000000000000223e-03
5.559999999999999621e-05	1.020000000000000107e+01	-2.400000000000000223e-03
5.569999999999999864e-05	1.000000000000000000e+01	-2.799999999999999972e-03
5.580000000000000107e-05	1.000000000000000000e+01	-2.799999999999999972e-03
5.590000000000000351e-05	1.020000000000000107e+01	-2.799999999999999972e-03
5.599999999999999238e-05	1.000000000000000000e+01	-2.799999999999999972e-03
5.609999999999999481e-05	1.020000000000000107e+01	-2.799999999999999972e-03
5.619999999999999725e-05	1.000000000000000000e+01	-3.200000000000000153e-03
5.629999999999999968e-05	1.020000000000000107e+01	-3.200000000000000153e-03
5.640000000000000211e-05	1.000000000000000000e+01	-3.200000000000000153e-03
5.650000000000000454e-05	1.000000000000000000e+01	-3.600000000000000335e-03
5.659999999999999342e-05	1.020000000000000107e+01	-4.000000000000000083e-03
5.669999999999999585e-05	1.000000000000000000e+01	-4.000000000000000083e-03
5.679999999999999828e-05	1.000000000000000000e+01	-4.000000000000000083e-03
5.690000000000000071e-05	1.020000000000000107e+01	-4.000000000000000083e-03
5.700000000000000314e-05	1.000000000000000000e+01	-4.400000000000000265e-03
5.709999999999999202e-05	1.000000000000000000e+01	-4.400000000000000265e-03
5.719999999999999445e-05	1.000000000000000000e+01	-4.400000000000000265e-03
5.729999999999999688e-05	1.000000000000000000e+01	-4.800000000000000447e-03
5.739999999999999931e-05	1.000000000000000000e+01	-4.800000000000000447e-03
5.750000000000000174e-05	1.000000000000000000e+01	-4.800000000000000447e-03
5.760000000000000417e-05	1.000000000000000000e+01	-5.200000000000000629e-03
5.769999999999999305e-05	1.000000000000000000e+01	-4.800000000000000447e-03
5.779999999999999548e-05	1.000000000000000000e+01	-5.200000000000000629e-03
5.789999999999999791e-05	9.800000000000000711e+00	-5.200000000000000629e-03
5.800000000000000034e-05	1.000000000000000000e+01	-5.200000000000000629e-03
5.810000000000000277e-05	1.000000000000000000e+01	-5.200000000000000629e-03
5.819999999999999165e-05	1.000000000000000000e+01	-5.200000000000000629e-03
5.829999999999999408e-05	1.020000000000000107e+01	-5.599999999999999943e-03
5.839999999999999651e-05	1.000000000000000000e+01	-5.200000000000000629e-03
5.849999999999999894e-05	1.020000000000000107e+01	-5.599999999999999943e-03
5.860000000000000137e-05	1.020000000000000107e+01	-5.200000000000000629e-03
5.870000000000000380e-05	1.020000000000000107e+01	-5.200000000000000629e-03
5.879999999999999268e-05	1.020000000000000107e+01	-5.200000000000000629e-03
5.889999999999999511e-05	1.020000000000000107e+01	-5.599999999999999943e-03
5.899999999999999754e-05	1.000000000000000000e+01	-5.599999999999999943e-03
5.909999999999999997e-05	1.020000000000000107e+01	-5.599999999999999943e-03
5.920000000000000240e-05	1.020000000000000107e+01	-6.000000000000000125e-03
5.930000000000000483e-05	1.000000000000000000e+01	-5.599999999999999943e-03
5.939999999999999371e-05	1.020000000000000107e+01	-6.000000000000000125e-03
5.949999999999999614e-05	1.000000000000000000e+01	-6.000000000000000125e-03
5.959999999999999857e-05	1.020000000000000107e+01	-6.000000000000000125e-03
5.970000000000000100e-05	1.000000000000000000e+01	-5.599999999999999943e-03
5.980000000000000343e-05	1.000000000000000000e+01	-5.599999999999999943e-03
5.989999999999999231e-05	1.000000000000000000e+01	-5.599999999999999943e-03
5.999999999999999474e-05	1.000000000000000000e+01	-5.599999999999999943e-03
6.009999999999999717e-05	1.020000000000000107e+01	-6.000000000000000125e-03
6.019999999999999961e-05	1.000000000000000000e+01	-5.599999999999999943e-03
6.030000000000000204e-05	1.000000000000000000e+01	-6.000000000000000125e-03
6.040000000000000447e-05	1.020000000000000107e+01	-6.000000000000000125e-03
6.049999999999999334e-05	1.020000000000000107e+01	-6.000000000000000125e-03
6.059999999999999578e-05	1.020000000000000107e+01	-5.599999999999999943e-03
6.069999999999999821e-05	1.000000000000000000e+01	-5.200000000000000629e-03
6.080000000000000064e-05	1.020000000000000107e+01	-5.599999999999999943e-03
6.090000000000000307e-05	1.020000000000000107e+01	-5.599999999999999943e-03
6.099999999999999195e-05	1.000000000000000000e+01	-5.200000000000000629e-03
6.109999999999999438e-05	1.020000000000000107e+01	-5.200000000000000629e-03
6.119999999999999681e-05	1.000000000000000000e+01	-5.200000000000000629e-03
6.129999999999999924e-05	1.020000000000000107e+01	-5.200000000000000629e-03
6.140000000000000167e-05	1.020000000000000107e+01	-5.200000000000000629e-03
6.150000000000000410e-05	1.020000000000000107e+01	-4.800000000000000447e-03
6.159999999999999298e-05	1.000000000000000000e+01	-4.800000000000000447e-03
6.169999999999999541e-05	1.020000000000000107e+01	-4.800000000000000447e-03
6.179999999999999784e-05	1.000000000000000000e+01	-4.400000000000000265e-03
6.190000000000000027e-05	1.000000000000000000e+01	-4.000000000000000083e-03
6.200000000000000270e-05	1.020000000000000107e+01	-4.000000000000000083e-03
6.209999999999999158e-05	1.020000000000000107e+01	-4.000000000000000083e-03
6.219999999999999401e-05	1.000000000000000000e+01	-3.600000000000000335e-03
6.229999999999999644e-05	1.000000000000000000e+01	-4.000000000000000083e-03
6.239999999999999887e-05	1.020000000000000107e+01	-3.600000000000000335e-03
6.250000000000000130e-05	1.000000000000000000e+01	-3.600000000000000335e-03
6.260000000000000373e-05	1.000000000000000000e+01	-3.600000000000000335e-03
6.269999999999999261e-05	1.020000000000000107e+01	-3.200000000000000153e-03
6.279999999999999504e-05	1.000000000000000000e+01	-2.799999999999999972e-03
6.289999999999999747e-05	1.020000000000000107e+01	-2.799999999999999972e-03
6.299999999999999990e-05	1.020000000000000107e+01	-2.400000000000000223e-03
6.310000000000000233e-05	1.020000000000000107e+01	-2.400000000000000223e-03
6.320000000000000476e-05	1.000000000000000000e+01	-2.000000000000000042e-03
6.329999999999999364e-05	1.020000000000000107e+01	-2.000000000000000042e-03
6.339999999999999607e-05	1.020000000000000107e+01	-1.600000000000000077e-03
6.349999999999999850e-05	1.000000000000000000e+01	-1.600000000000000077e-03
6.360000000000000093e-05	1.020000000000000107e+01	-1.600000000000000077e-03
6.370000000000000336e-05	1.020000000000000107e+01	-8.000000000000000383e-04
6.379999999999999224e-05	1.020000000000000107e+01	-8.000000000000000383e-04
6.389999999999999467e-05	1.000000000000000000e+01	-4.000000000000000192e-04
6.399999999999999710e-05	1.020000000000000107e+01	0.000000000000000000e+00
6.409999999999999953e-05	1.020000000000000107e+01	4.000000000000000192e-04
6.420000000000000197e-05	1.020000000000000107e+01	0.000000000000000000e+00
6.430000000000000440e-05	1.000000000000000000e+01	4.000000000000000192e-04
6.439999999999999327e-05	1.000000000000000000e+01	8.000000000000000383e-04
6.449999999999999570e-05	1.020000000000000107e+01	1.200000000000000112e-03
6.459999999999999814e-05	1.020000000000000107e+01	1.600000000000000077e-03
6.470000000000000057e-05	1.000000000000000000e+01	1.600000000000000077e-03
6.480000000000000300e-05	1.020000000000000107e+01	2.000000000000000042e-03
6.489999999999999188e-05	1.000000000000000000e+01	2.000000000000000042e-03
6.499999999999999431e-05	1.020000000000000107e+01	2.400000000000000223e-03
6.509999999999999674e-05	1.020000000000000107e+01	2.400000000000000223e-03
6.519999999999999917e-05	1.020000000000000107e+01	2.400000000000000223e-03
6.530000000000000160e-05	1.020000000000000107e+01	2.799999999999999972e-03
6.540000000000000403e-05	1.020000000000000107e+01	3.200000000000000153e-03
6.549999999999999291e-05	1.020000000000000107e+01	3.600000000000000335e-03
6.559999999999999534e-05	1.020000000000000107e+01	3.600000000000000335e-03
6.569999999999999777e-05	1.020000000000000107e+01	3.600000000000000335e-03
6.580000000000000020e-05	1.020000000000000107e+01	4.400000000000000265e-03
6.590000000000000263e-05	1.020000000000000107e+01	4.800000000000000447e-03
6.599999999999999151e-05	1.020000000000000107e+01	5.200000000000000629e-03
6.609999999999999394e-05	1.000000000000000000e+01	5.200000000000000629e-03
6.619999999999999637e-05	1.000000000000000000e+01	5.599999999999999943e-03
6.629999999999999880e-05	1.020000000000000107e+01	5.599999999999999943e-03
6.640000000000000123e-05	1.020000000000000107e+01	6.000000000000000125e-03
6.650000000000000366e-05	1.020000000000000107e+01	6.000000000000000125e-03
6.659999999999999254e-05	1.020000000000000107e+01	6.400000000000000307e-03
6.669999999999999497e-05	1.000000000000000000e+01	6.800000000000000488e-03
6.679999999999999740e-05	1.020000000000000107e+01	6.800000000000000488e-03
6.689999999999999983e-05	1.020000000000000107e+01	6.800000000000000488e-03
6.700000000000000226e-05	1.020000000000000107e+01	7.599999999999999985e-03
6.710000000000000469e-05	1.000000000000000000e+01	7.599999999999999985e-03
6.719999999999999357e-05	1.000000000000000000e+01	7.599999999999999985e-03
6.729999999999999600e-05	1.000000000000000000e+01	8.400000000000001216e-03
6.739999999999999843e-05	1.000000000000000000e+01	8.400000000000001216e-03
6.750000000000000086e-05	1.020000000000000107e+01	8.800000000000000530e-03
6.760000000000000329e-05	1.000000000000000000e+01	9.199999999999999845e-03
6.769999999999999217e-05	1.000000000000000000e+01	8.800000000000000530e-03
6.779999999999999460e-05	1.000000000000000000e+01	8.800000000000000530e-03
6.789999999999999703e-05	1.020000000000000107e+01	9.199999999999999845e-03
6.799999999999999946e-05	1.000000000000000000e+01	9.600000000000000894e-03
6.810000000000000189e-05	1.000000000000000000e+01	9.600000000000000894e-03
6.820000000000000433e-05	1.020000000000000107e+01	9.600000000000000894e-03
6.829999999999999320e-05	1.020000000000000107e+01	1.000000000000000021e-02
6.839999999999999563e-05	1.020000000000000107e+01	1.000000000000000021e-02
6.849999999999999806e-05	1.020000000000000107e+01	1.040000000000000126e-02
6.860000000000000050e-05	1.020000000000000107e+01	1.040000000000000126e-02
6.870000000000000293e-05	1.020000000000000107e+01	1.080000000000000057e-02
6.879999999999999180e-05	1.020000000000000107e+01	1.080000000000000057e-02
6.889999999999999424e-05	1.000000000000000000e+01	1.080000000000000057e-02
6.899999999999999667e-05	1.020000000000000107e+01	1.080000000000000057e-02
6.909999999999999910e-05	1.020000000000000107e+01	1.080000000000000057e-02
6.920000000000000153e-05	1.020000000000000107e+01	1.119999999999999989e-02
6.930000000000000396e-05	1.000000000000000000e+01	1.080000000000000057e-02
6.939999999999999284e-05	1.000000000000000000e+01	1.119999999999999989e-02
6.949999999999999527e-05	1.000000000000000000e+01	1.160000000000000094e-02
6.959999999999999770e-05	1.020000000000000107e+01	1.119999999999999989e-02
6.970000000000000013e-05	1.000000000000000000e+01	1.160000000000000094e-02
6.980000000000000256e-05	1.000000000000000000e+01	1.160000000000000094e-02
6.989999999999999144e-05	1.000000000000000000e+01	1.160000000000000094e-02
6.999999999999999387e-05	1.020000000000000107e+01	1.160000000000000094e-02
7.009999999999999630e-05	1.020000000000000107e+01	1.119999999999999989e-02
7.019999999999999873e-05	1.000000000000000000e+01	1.160000000000000094e-02
7.030000000000000116e-05	1.020000000000000107e+01	1.160000000000000094e-02
7.040000000000000359e-05	1.020000000000000107e+01	1.119999999999999989e-02
7.049999999999999247e-05	1.020000000000000107e+01	1.119999999999999989e-02
7.059999999999999490e-05	1.000000000000000000e+01	1.119999999999999989e-02
7.069999999999999733e-05	1.020000000000000107e+01	1.119999999999999989e-02
7.079999999999999976e-05	1.020000000000000107e+01	1.119999999999999989e-02
7.090000000000000219e-05	1.020000000000000107e+01	1.080000000000000057e-02
7.100000000000000462e-05	1.020000000000000107e+01	1.080000000000000057e-02
7.109999999999999350e-05	1.000000000000000000e+01	1.080000000000000057e-02
7.119999999999999593e-05	1.020000000000000107e+01	1.080000000000000057e-02
7.129999999999999836e-05	1.000000000000000000e+01	1.040000000000000126e-02
7.140000000000000079e-05	1.000000000000000000e+01	1.040000000000000126e-02
7.150000000000000322e-05	1.000000000000000000e+01	1.040000000000000126e-02
7.159999999999999210e-05	1.020000000000000107e+01	1.000000000000000021e-02
7.169999999999999453e-05	1.000000000000000000e+01	1.000000000000000021e-02
7.179999999999999696e-05	1.000000000000000000e+01	1.000000000000000021e-02
7.189999999999999939e-05	1.020000000000000107e+01	1.000000000000000021e-02
7.200000000000000182e-05	1.020000000000000107e+01	9.600000000000000894e-03
7.210000000000000425e-05	1.000000000000000000e+01	9.600000000000000894e-03
7.219999999999999313e-05	1.000000000000000000e+01	9.199999999999999845e-03
7.229999999999999556e-05	1.000000000000000000e+01	8.800000000000000530e-03
7.239999999999999799e-05	1.000000000000000000e+01	8.400000000000001216e-03
7.250000000000000043e-05	1.000000000000000000e+01	8.000000000000000167e-03
7.260000000000000286e-05	1.000000000000000000e+01	7.599999999999999985e-03
7.269999999999999173e-05	1.000000000000000000e+01	7.599999999999999985e-03
7.279999999999999416e-05	1.020000000000000107e+01	7.200000000000000670e-03
7.289999999999999660e-05	1.020000000000000107e+01	7.200000000000000670e-03
7.299999999999999903e-05	1.020000000000000107e+01	6.800000000000000488e-03
7.310000000000000146e-05	1.000000000000000000e+01	6.400000000000000307e-03
7.320000000000000389e-05	1.020000000000000107e+01	6.400000000000000307e-03
7.329999999999999277e-05	1.000000000000000000e+01	6.000000000000000125e-03
7.339999999999999520e-05	1.000000000000000000e+01	5.200000000000000629e-03
7.349999999999999763e-05	1.020000000000000107e+01	4.800000000000000447e-03
7.360000000000000006e-05	1.020000000000000107e+01	4.400000000000000265e-03
7.370000000000000249e-05	1.020000000000000107e+01	4.400000000000000265e-03
7.379999999999999137e-05	1.020000000000000107e+01	4.000000000000000083e-03
7.389999999999999380e-05	1.020000000000000107e+01	3.600000000000000335e-03
7.399999999999999623e-05	1.020000000000000107e+01	3.200000000000000153e-03
7.409999999999999866e-05	1.020000000000000107e+01	2.799999999999999972e-03
7.420000000000000109e-05	1.020000000000000107e+01	2.400000000000000223e-03
7.430000000000000352e-05	1.020000000000000107e+01	1.600000000000000077e-03
7.439999999999999240e-05	1.000000000000000000e+01	1.600000000000000077e-03
