# Tiempo (s) 	 Tensión CH1 (V) 	 Tensión CH2 (V)
-6.840000000000000377e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.830000000000000134e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.820000000000000975e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.810000000000000732e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.800000000000000488e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-6.790000000000000245e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.780000000000000002e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-6.770000000000000843e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.760000000000000600e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-6.750000000000000357e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.740000000000000114e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.729999999999999871e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.720000000000000712e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.710000000000000469e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-6.700000000000000226e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.689999999999999983e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.680000000000000824e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.670000000000000581e-04	-1.000000000000000000e+01	-2.000000000000000042e-03
-6.660000000000000338e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.650000000000000095e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.640000000000000936e-04	-1.000000000000000000e+01	-2.000000000000000042e-03
-6.630000000000000693e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.620000000000000450e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.610000000000000207e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.599999999999999964e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.590000000000000805e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.580000000000000562e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-6.570000000000000319e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.560000000000000076e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.549999999999999833e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.540000000000000674e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.530000000000000431e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.520000000000000188e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.510000000000001029e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.500000000000000786e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.490000000000000543e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.480000000000000300e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.470000000000000057e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.460000000000000898e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.450000000000000655e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.440000000000000412e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.430000000000000169e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.419999999999999925e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.410000000000000767e-04	-1.000000000000000000e+01	-2.000000000000000042e-03
-6.400000000000000524e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.390000000000000280e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.380000000000000037e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.370000000000000879e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.360000000000000635e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.350000000000000392e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.340000000000000149e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-6.330000000000000990e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.320000000000000747e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.310000000000000504e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.300000000000000261e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.290000000000000018e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.280000000000000859e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-6.270000000000000616e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.260000000000000373e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-6.250000000000000130e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.239999999999999887e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.230000000000000728e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-6.220000000000000485e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.210000000000000242e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.199999999999999999e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.190000000000000840e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.180000000000000597e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.170000000000000354e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-6.160000000000000111e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.150000000000000952e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.140000000000000709e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-6.130000000000000466e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.120000000000000223e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.109999999999999980e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.100000000000000821e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.090000000000000578e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.080000000000000335e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.070000000000000092e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-6.059999999999999849e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.050000000000000690e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.040000000000000447e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.030000000000000204e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.020000000000001045e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.010000000000000802e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-6.000000000000000559e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.990000000000000316e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.980000000000000072e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.970000000000000914e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.960000000000000671e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-5.950000000000000427e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.940000000000000184e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.929999999999999941e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.920000000000000782e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.910000000000000539e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.900000000000000296e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.890000000000000053e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.879999999999999810e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.870000000000000651e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.860000000000000408e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.850000000000000165e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.840000000000001006e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.830000000000000763e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.820000000000000520e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-5.810000000000000277e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.800000000000000034e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.790000000000000875e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.780000000000000632e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-5.770000000000000389e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.760000000000000146e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.749999999999999903e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.740000000000000744e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.730000000000000501e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.720000000000000258e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.710000000000001099e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.700000000000000856e-04	-1.000000000000000000e+01	-2.000000000000000042e-03
-5.690000000000000613e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-5.680000000000000370e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.670000000000000127e-04	-1.000000000000000000e+01	-2.000000000000000042e-03
-5.660000000000000968e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.650000000000000725e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.640000000000000482e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.630000000000000239e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.619999999999999996e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.610000000000000837e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.600000000000000594e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.590000000000000351e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.580000000000000107e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.569999999999999864e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.560000000000000706e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.550000000000000462e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.540000000000000219e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.530000000000001061e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.520000000000000817e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.510000000000000574e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.500000000000000331e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-5.490000000000000088e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.480000000000000929e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-5.470000000000000686e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.460000000000000443e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.450000000000000200e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.439999999999999957e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.430000000000000798e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.420000000000000555e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.410000000000000312e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.400000000000000069e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.389999999999999826e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.380000000000000667e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.370000000000000424e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-5.360000000000000181e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.350000000000001022e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-5.340000000000000779e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.330000000000000536e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.320000000000000293e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.310000000000000050e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.300000000000000891e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.290000000000000648e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.280000000000000405e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.270000000000000162e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.259999999999999919e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.250000000000000760e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.240000000000000517e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-5.230000000000000274e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.220000000000001115e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.210000000000000872e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.200000000000000629e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.190000000000000386e-04	-1.000000000000000000e+01	-2.000000000000000042e-03
-5.180000000000000143e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.170000000000000984e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.160000000000000741e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.150000000000000498e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.140000000000000254e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.130000000000000011e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.120000000000000853e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.110000000000000609e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.100000000000000366e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-5.090000000000000123e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.079999999999999880e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.070000000000000721e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.060000000000000478e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-5.050000000000000235e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.040000000000001076e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.030000000000000833e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-5.020000000000000590e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.010000000000000347e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-5.000000000000000104e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-4.990000000000000945e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.980000000000000702e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.970000000000000459e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.960000000000001300e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.949999999999999973e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-4.940000000000000814e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.930000000000000571e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.920000000000000328e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.910000000000001169e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.899999999999999842e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.890000000000000683e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.880000000000000440e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.870000000000000739e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.860000000000000496e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.850000000000000253e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.840000000000000552e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.830000000000000309e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-4.820000000000000608e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.810000000000000365e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.800000000000000664e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.790000000000000421e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.780000000000000720e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-4.770000000000000477e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.760000000000000234e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-4.750000000000000533e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-4.740000000000000289e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.730000000000000589e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.720000000000000345e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.710000000000000644e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-4.700000000000000401e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.690000000000000700e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.680000000000000457e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-4.670000000000000756e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-4.660000000000000513e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.650000000000000270e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.640000000000000569e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.630000000000000326e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.620000000000000625e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.610000000000000382e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.600000000000000681e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.590000000000000438e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.580000000000000737e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.570000000000000494e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.560000000000000251e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.550000000000000550e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.540000000000000307e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.530000000000000606e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-4.520000000000000363e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.510000000000000662e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.500000000000000419e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.490000000000000718e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-4.480000000000000475e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-4.470000000000000774e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.460000000000000531e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.450000000000000288e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.440000000000000587e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-4.430000000000000344e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.420000000000000643e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.410000000000000400e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.400000000000000699e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-4.390000000000000456e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.380000000000000755e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.370000000000000512e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-4.360000000000000269e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.350000000000000568e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.340000000000000325e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.330000000000000624e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.320000000000000380e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.310000000000000680e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.300000000000000436e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.290000000000000735e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-4.280000000000000492e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.270000000000000791e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-4.260000000000000548e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.250000000000000305e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.240000000000000604e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.230000000000000361e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-4.220000000000000660e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.210000000000000417e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-4.200000000000000716e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-4.190000000000000473e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.180000000000000772e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.170000000000000529e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-4.160000000000000286e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.150000000000000585e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-4.140000000000000342e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.130000000000000641e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.120000000000000398e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.110000000000000697e-04	-1.000000000000000000e+01	-2.000000000000000042e-03
-4.100000000000000454e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.090000000000000753e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.080000000000000510e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-4.070000000000000267e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.060000000000000566e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.050000000000000323e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.040000000000000622e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.030000000000000379e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.020000000000000678e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-4.010000000000000435e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-4.000000000000000734e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.990000000000000491e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.980000000000000790e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.970000000000000547e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.960000000000000304e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-3.950000000000000603e-04	-1.020000000000000107e+01	-2.000000000000000042e-03
-3.940000000000000360e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.930000000000000659e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.920000000000000416e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.910000000000000715e-04	-1.000000000000000000e+01	0.000000000000000000e+00
-3.900000000000000471e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.890000000000000771e-04	-1.000000000000000000e+01	-2.000000000000000042e-03
-3.880000000000000527e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.870000000000000284e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.860000000000000583e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.850000000000000340e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.840000000000000639e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.830000000000000396e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.820000000000000695e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.810000000000000452e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.800000000000000751e-04	-1.020000000000000107e+01	0.000000000000000000e+00
-3.790000000000000508e-04	-1.020000000000000107e+01	0.000000000000000000e+00
